__token__,__occurence__
gɛɗa-a,1
yí-tɔŋ,1
te-nyɔŋ,1
Waya,1
Gbìsí,1
Hetlɔŋ,1
Zeda,1
Berota,1
Sibrayim,1
Hasɛr-Tikɔŋ,1
Huraŋ,1
Hasar-Enaŋ,1
Horaŋ,1
Mɛriba-Kadɛs,1
dam'nɛ́,4
Diblayim,1
Pi̧i̧-Taŋ,1
Pi̧i̧taŋ,2
Bɛ̧ɛ̧-pi̧-nù,2
boko-nya'nɛ́,1
mbɔdɔnu,1
ndiyɛ-ndiyɛ,1
wi-ɓar-a,1
wese-de-nyɛŋɛ,1
saɗi-gbur-zaŋ-nɛ-nu,1
be-nù'ɛ,1
Mbɔi-ɗoŋ-mɛ,1
te-nɔ,1
saa'm'e,1
mgbɛɗɛ,1
Wan-wen'i,1
mɔɔ-sakali,2
taamɔ-dàlà,1
be-for'nɛ́,2
kó-de-dàlà,1
búù-a,2
wi-ɗɔŋ-gbisi,1
dadaka,1
zɛ́ɛ́,4
kpoo-tɛ-wa,1
wi-ɓara-a,1
mbɛŋ-tuyɛ,1
gboo-ndaazan,1
wi-dɔ-brɛt,1
wi-ɔr-a,1
deŋa,1
dɔ́mgbá,1
ɗaŋ-nú,1
iŋa'nɛ,1
nás,1
bu-sede,5
duia'i,3
mɔɔ-er-Israɛl,1
ɛ̀nɛ̀'ɛ,1
ɗoŋ-wi,1
fara-de-ɗaŋmɔ,1
wan-de-a,1
nyɔŋmɔ-simbo,1
mbɔ́ra,1
oe,1
ku̧nin-a,2
ɓɔɔ-te,2
naki,1
wi-ɗafi-sɔ̧-a,1
kɔ́k-wa̧a̧,1
tom-gusa-alkamaari,1
keekee-gbuti-nù,1
Salmaŋ,1
Bɛt-Arbɛl,1
ŋgimbi-kpaa-ŋmaa,1
yumba,1
simbo-gbɛɛzu,1
Efraim'i,1
mɔɔ-oi-búù,1
ɓoa'i,1
pumyulu-alkamaari,1
fati̧i̧,1
nàá-koe-nam,1
a̧k'nɛ́,1
nyima-zaŋ-ko-bem,5
mɔɔ-gbɛ-bíí,1
tá̧í̧-tá̧í,1
nàá-dɔɔsɔ̧ɔ̧,2
nàá-wazala,3
ndondo-gba-dɔya,2
hús-hús,1
wii-zɔŋa,1
Aa-zɛzɛ,1
wi-gun-waya-te,1
ɗaŋamɔ,4
A̧ka̧,1
ɛ̧́.,1
tua-ba-ŋmaa,1
gba-tɔp-tɔŋ,1
Pɛ̀r,1
ɓókólók.,1
zúk-zúk,1
tiger-bɛɛ,2
gbaka'nɛ́,8
ŋgaoo,1
lɔɛ-lɔɛ,1
Bikeat-Avɛn,1
wi-kasi,3
Bɛt-Edɛn,1
vuta,1
du,2
rutuk,1
Keriyot,1
zɔŋa-bara,2
wi-nɔ-ŋgiɗi,3
Mbala,1
tua-ɓar,1
tua-bɛɛ,1
kɔti'nɛ,1
gɛ̧i̧'ɛ,2
gbáá-ŋgeŋ,1
Hɛrmɔŋ.,1
ŋgó-nin,1
ɗaŋa'nɛ́,2
ŋginda-nu-gua,1
Be-zɔŋa,3
maada̧,2
Nin-wi,2
ŋga-bíí,1
tua-ta,1
wi-nasi,1
wi-kasi-zu,2
mgbara'nɛ́.,2
baŋgiiɗoŋ'ɛ,1
mbulu,1
Sikut,1
Kiyun,1
sɔ̧-sɔra,1
ɓi'i.,1
Kalne,1
mɔɔ-duk-nu,1
tua'e,1
Ká'í,1
ŋgimbi-sa-nin,1
ŋgán,1
Karnayim,1
‹Jeroboam,1
‹Kóò,1
waya-te.,1
gima-aia-nú,1
pumyulu-a,3
mɔɔ-tu̧u̧-see,2
‹Nɛ̀,3
Berseba,1
saaye'i'e,1
kat,1
Wan-kombon,1
zoro'i,2
ɓoɓ,1
naa-nyɔɗi,1
Ŋgazu,1
nyimmɔ-fio,1
Bɛt-Leafra,1
Sanaŋ,1
Bɛt-Esɛl,1
mɔɔ-ɛk,1
Marot,1
Mɔrɛsɛt-Gat,1
ɗuwee,1
wisɛn.›,1
zɛkɛɗ,8
Nɔɔ-ŋgiɗi,2
‹Dɔ̧ɔ̧,1
fara-nyɔŋ-mɔ'ɛ,1
ɓɛ̀ɛ́,2
a̧i̧a,3
ɓìì,1
mbufu,1
wi-ye-mgbara,1
Wi-dai-mɔ,1
Wi-tɔ̧-mbɔrɔ,1
fara-gusa-a,1
zak'nɛ́,1
ko'i,3
i̧s'a,1
mbiŋ-nù,1
ɓáá-wen,1
bíí-de-ɗaŋmɔ,1
yí-nɔ̧́,1
ndóndóndó,1
Fara-nɛɛ,1
da̧a̧-tɛn,1
wi-ba-ɗaŋ,1
lɔkɔti'i,1
Dap,1
ŋgimbi-tik-biro,1
pit-pit,1
gɛk,1
hakaka,1
kpaŋii,1
ɓóó-sɔ̧,1
ko-ɗafi-sɔ̧́-a̧,1
gbazu'i,1
tútúrí,1
kasa-kasa,1
tututu,3
Di̧i̧-dila,1
Bao-dila,1
Ndaa,3
kìì-wèn,1
wi-gɔn-hiɗi-wi,1
wi-zɔk-wa,1
mbaksala,2
gba̧a̧-wen-aa,1
zɛ́m,1
Hɔɔ-zu'i,1
Wi-kpa-mɔ,1
nas'aa,1
ta-ŋgeŋ-tua,1
kpaakpee-zu-tua,1
zim-tɛ-a,2
ɓira-te'e,1
tún.›,1
Ɛ,1
wi-ɗaf'a,1
wi-daŋ-zu,1
Wese-ɗafa-sɔ̧,1
wi-ɔ-see-ye,1
wi-kpai-sede,5
ŋgɛ́rɛ́m-ŋgɛ́rɛ́m,1
lɔ́kɔ́tí-lɔ́kɔ́tí,1
kpɔ̧́ɔ̧́-kpɔ̧́ɔ̧́,1
ndír-ndír,1
wese-dɔm-mbia,1
wese-de-gɔya,1
mɔɔ-ari,1
wi-kasi-geŋa,1
Ŋgamɔ'ɔ,1
Krɛt,8
fara-dɔ-tɔŋ,1
kpaakpee-ba-ger-tua,1
ŋmakpa̧ra̧,1
ŋguɗi'e,1
ɓɛɛ'ɛ,3
Yosedɛk,2
Sebat,1
wen-ha̧-ga̧a̧-see,1
wen-ha̧-nɔɔ-ŋgiɗi,1
bíí-dùk-tɛ̀,1
nyak-we-naŋ,1
garo-wee,1
er-wa.,1
tɛ-a.,2
hɛ̧ɛ̧.›,2
‹Ɓɔɔ-te›,1
mbɔra.,1
mɔɔ-e-wee,2
fara-a-yí-a,1
ta-e-mgbii-ŋgeŋ,1
fara-tɛn-yí-a,1
wi-kan-mɔ-ndela,1
gaŋgala.,1
gɛsɛ.,1
gata,1
paku,5
Hɛldai,2
Yosia,1
laasɔ̧i-wan,1
Ɓɔɔ-te,1
nyɛmna.›,1
laasɔ̧i-wan'i,1
mɔɔ-mbaŋ-tɛ-wi,1
Bɛtɛl-Arezɛr,1
ká̧-zaŋ-mɛ́-ŋgɔn,1
Ye-mbo-zu,1
wiwii-gbɛrɛ,1
okoo-gbɛrɛ,1
Bee-gara,2
kiiɓii,1
wi-gan-zu,2
kusaa-biro,2
Grɛs,2
yèé-misi̧-gaŋmɔ,1
Ŋgala,1
wi-tan-mɔ,1
wi-daia-a,4
mɔ-dai'i,1
ta-mgbii-tua,1
te-tɔn-tua-laa,1
gba-for,1
wi-hi̧fa-a,1
‹Osoko,1
gɔna-a'i,1
ɓii-aa'e,2
Éé-nú-kpɔ́k,1
Deako'i,1
Nɔɔ-tɔk'i,1
wi-ɗɔr-sami,2
yóɓ,2
yoɓ,1
gɛn'am,1
wi-nɔi̧-boi.,1
ɓu-taar'i,2
Éé-nú-kpɔ́k'i,1
Ɓaa-a,1
bomi,1
‹Ŋgai,1
kaaŋguwee-bɛɛ,1
gba-zɔ̧,1
Hadad-Rimɔŋ,1
laa-buma-saɗi,1
‹Mí,2
‹Da̧i̧'ɛ,1
yí-see-mɛ'ɛ,1
da̧i̧'ɛ,1
wi-gbak-am'i,1
m›,1
‹Fara-e-nyɔŋmɔ,2
‹Zɔk,1
saɗi-zuzu,1
Farɛs,3
Zara,1
Ɛsrɔm,3
Ruth,1
Jozafat,2
Joatam,2
Jozias,2
Jekonias,2
Salatiɛl,3
Abiud,2
Azɔr,2
Akim,2
Matan,2
Marii,62
Jesu,1621
Mɛsii,55
Krist,596
Emanuɛl.,1
gas'a̧,4
Herod,55
wi-usi-heembea,66
Judee,41
tɛ-mɛ.›,1
sɔra'i,5
daŋa-wese'i,1
gbɛ̀ɛ̀,1
mɔɔ-a-mɔ,1
gbɛ̀,1
gona'i,1
gbòó,6
wen-ga̧-see-aa,1
Arkelaus,1
síí,2
Nazarɛt,27
Jean,174
tana-a.›,2
laa-buma-ŋgeloba,1
Fariziɛn,94
Saduseɛn,12
be-kóró,4
i'nɛ́,1
Mɔɔ-pɛfi-mɔ,1
Zui-bíí,20
bɔ̀ɔ́,1
zui'nɛ́'ɛ,1
Wan-ɔr-wi,1
kpasa.›,1
Wan-ɗaŋmɔ,30
Sá̧á̧,1
Yé,1
tɔia,1
tò,1
ta.›,2
kɔ-mɛ́,1
Kafarnaum,15
Pierre,196
Andre,14
wi-mɔi̧-bíí,2
Jak,43
Zebedee,7
wi-doe,1
kara-wi,16
Dekapol,3
wi-hi̧i̧-kɔ̧a̧,1
wɔ-deemɔ,1
wi-am-mɔ,1
pɛm'nɛ́,6
kpɔra-tɔŋ,1
zɔmdáa'e,1
wen-gbɛɛ-zu,1
gasa-gɔna-kita.›,1
gasa-gɔna-kita,2
nya-wi'e,1
Gehɛn,11
kɔ̧-mɛ,1
dálà,5
sɛ́,21
sɔ́tí,2
mɔɔ-tɛ-mɛ,1
dokoɗo-tɛ-mɛ,1
gbia-a,3
dèè,2
ndaka'i,2
mɔɔ-e-ɗɔɔ-naŋ,1
bɛɗɛ-zu'nɛ,1
mu̧i̧-zu'nɛ,1
‹Íì›,1
‹íí›,1
‹weyaa›,3
‹íì›,1
gba̧a̧-nin-a̧,1
wi-ba-garama,23
nya'nɛ,1
demo,2
wíí-er-mɛ,1
kɔ̀fì,1
nin'nɛ,4
Wan-ɗaŋmɔ.›,1
sɔnti'nɛ,1
táí,4
sár,1
kúsí,1
Yí-wí,1
nyɛ́m,3
pir,1
zɔk'nɛ́,14
gbak'nɛ,1
kɔ́,1
gbáá-kan,3
kpíŋgíí-te,6
kɔ́n,2
wi-ak-mɔ,2
wi-kɔn-nú,2
nú-wi'e,1
Wese-gɔn-kita,1
Hégɔ́,1
sá̧.,2
gbuluɓutu,1
wi-biro'i,1
kpɔk'e,2
fara-hi̧i̧-kɔ̧a̧,6
fara-gɔfi-mɔ,5
gasawi'i,7
Wan-usi-mɔ,57
fara-e-zu,2
ɓoɓa-a,2
Gadara,1
wi-dai-ŋgɔya,3
mɔɔ-gɔ-wi-zɛɛ,1
kara-wi'i,8
Hó,1
tàá,1
yɛ́kɛ́ɗɛ́,6
mɔɔ-gɔ-mɛ,4
pɛrtí,1
fara-ba-garama,3
Matthieu,6
tofa,2
gbò,1
yá.,1
wan-nyɔnɔ,2
fara-mɔi̧-nyɔnɔ,2
Filip,37
Bartelemi,3
Tomas,11
Alfe,5
Tadee,2
Iskariot,10
‹Wan,2
kpàá,1
zibaa,1
wese-kita,2
Kɔ̧́,3
ndaka'nɛ́,1
Wi-yambi-mɔ,1
wi-yambi-mɔ,1
wan-tua'e,2
Bɛlzebul,7
sɔ̧-tɛ-wi,3
sosor,2
buma-zu'nɛ́,1
yiwese'e,2
kaf'am,10
kaf'a,3
te-diŋa,80
Jesu'e,9
mɛ̧,5
tòrò,5
wi-pi̧-de-laa,5
wen-aa'e,9
Wan'i,5
gba-gur-mɔ,2
Korazin,2
Bɛtsaida,7
owi-iŋ-mɔ,1
káŋfányáŋ,1
heembea-wese-ɔm-tɛ,1
wan-mɔka-er,2
wan-mɔka-er'i,6
ba-a,1
ŋga-wi'i,2
bíí-de-ŋgazu,2
Wese-kita,2
nɛti.›,1
wi-pɛ-mɔ,1
pɛ́ɛ́,1
bek,3
wi-pɛ-kpar-mɔ,5
Ká̧,2
sɔkɔr-ta'i,1
wɔ-mbɔi,5
wan-fɔ,11
zao'i,1
Wan-fɔ,4
mbɔɗa-a,3
Ŋgimbi-mɔi̧-nyɔnɔ,1
Zuɗa,1
wan-usi-ɗoŋ-ɗaŋmɔ,1
Judɛ,8
Herodiad,9
Herod'e,3
gɔ̀ɔ́-zu,4
sàà,1
be-ye,3
see-yì,1
hɔɔ-tɛ-bíí,2
tɛ̀.,1
Gɛnɛzarɛt,1
ɗafa-war-tɛ,4
‹Wi,11
‹Dukbíí'ɛ,2
war-tɛ-bíí,7
Gùn,1
Ɗaŋ-sɔ̧,10
ɓúsú,2
Magadan,1
bereŋ'ɛ,1
mɔɔ-yí-zan,1
kinɛɛ,4
mgbara-a'e,1
hao-gi-brɛt,1
Sezaree,15
ŋma'e,6
kpàà,1
mɔɔ-hu̧i-nú,4
bura-a,2
hirr,1
Elii'i,2
ɗaŋ-sɔ̧'ɛ,1
ŋgɔn.,1
gɛnɛ.,1
ŋmá-wa,2
ɓu-mɔɔrɔ-ɗoŋ-naar-zua-mɔɔrɔ-ɗoŋ-naar,4
yɔa'i,1
wan-tom'i,5
Wan-tom,2
mɔɔ-dor-wi,1
ŋmà-mɛ,8
woi-si̧ɔ̧,3
mɔɔ-gan,4
wi-tɛ-ɗoŋ-am,1
yàá,1
wen-tom,1
mɔí̧,1
kú̧náŋ,1
‹Sɛm,2
kɔf'a,2
kuti-a'e,3
nú-wi'i,2
Tok-,2
de-yoŋgo,1
wi-ɗɔr-pola,4
tua-kɔfi-sɔ̧›,1
kpɔ̧i̧-gba̧a̧-nin,13
Betanii,9
te-mbɔra'i,3
Zuia-bíí,2
zuia-bíí,6
lizaŋ'ɛ,8
‹Íì,1
nɛ.›,1
kaya-a.,1
wi-zɔk-fɔ,12
‹Zɔ́k,6
wi-duk-oi-dáà,1
mɔɔ-oi-dáà,3
wi-ba-naŋ-tua,2
gbaŋa-báá-kóò,3
yɛɛ.›,1
tua-gbaŋa,1
fara-gɔfi-mɔ.›,1
Sezar,27
see-yiitoo,3
Sezar.,1
kó-oi-aa,2
ŋgɔn.›,3
kura-ŋgɔn,23
gùn,2
bo'e,2
Wan›,2
pafu-ndàrá,1
naŋ-laa,1
wɛzɛ-wɛzɛ,1
‹Wan-usi-mɔ›,3
‹Dáà›,1
‹Gasawi›,1
gbɔs'a,3
Káná,2
mɛɛwa,1
masóró,1
mbák,1
wɔ-ɓara-mɔ,2
Barakii,1
gítí,5
Ndiŋ,2
Wi-tɔr-wen,2
wese-yu-mɔ,1
zɛ-bɔnɛ,3
Kaɗa-a,1
diyoŋ,1
Mɔɔrɔ,4
‹Wi-ba-kóò,1
yì-lamba,2
wi-ɗɔra-a,1
tua-gbaŋa-báá-kóò,1
ŋgai-tom,1
Wi-ba-miliɔŋ,2
‹Ɔ,1
wi-ba-miliɔŋ,1
ŋga-yí-bíí,1
fara-e-sede,2
mgbìí,7
gale'e,1
Kaif,9
Nɔ̧́-nyama,1
Judas,35
Wi-dai-sami,1
pɛsi.›,2
hèé,5
nɛ̀ɛ,1
Gɛtsemane,1
be-ɗele-bɔnɛ'ɛ,3
Wi-e-ɗɔra,3
dea-a.,1
wi-ba,1
Ei,1
nyɛ̀mà,1
fè,1
yàá-tɔ̧-wen,2
Pilat,74
er'nɛ́.,2
sede-tɔk,1
Fɔ-tɔk,1
Barabas,12
Pilat'e,2
Sirɛn,6
Gɔlgɔta,3
Koŋgoi-zu,4
kpɔra-mɔ,1
mia,1
yàá-gbin,1
saala,3
kpa̧i̧a̧-mɔ,1
Magdala,7
Arimatee,3
ta-kpe-nú,1
ŋgaya-a'e,4
Sa̧a̧-bíí,1
mɔɔ-gɔɔ-wi-zɛɛ,1
hika,1
Idume,1
Boarnɛrgɛs,1
Bartelemii,1
Wi-pɛ-mɔ,1
yiŋgi,1
kpár-mɔ̀,1
pilo,1
gà̧,1
Búk'i,1
Fara-ɔ-sɛnɛ,1
poka'i,1
Jairus,3
tàà,1
bàn,1
bɔŋ,2
Talita,1
Be-okoo,1
katak,4
Jozɛs,3
Ɗɛɗɛ-a,1
Elii.,1
Wi-biro'i,1
sɛ́.,1
fi̧i̧-mɔ,1
hèèmɔ-kɔra,2
Genezarɛt,1
nú-fɔ,1
nú-laa'i,1
ɗafa-war-mɔ,1
ndàrà-nú,1
korban,1
mɔɔ-toyo,1
da̧a̧-dara,1
dee-mɔɔ-mgbele,1
Fenisii,4
kifa'i,1
ɓera,2
Efata,1
mbóó,2
ŋgaya-a'i,3
Dalmanuta,1
Zer'nɛ́,1
Mɛ'ɛ,1
tál-tál,1
Bu-zan,1
bu-zan'i,2
gba-woo,2
goko-a,1
kiŋgiŋgi,1
ɗaŋ-sɔ̧-doe'i,5
ɗik-ɗik,1
mɔ›,1
ɗaŋ-sɔ̧-doe'i'e,1
kiŋgiri,1
kɔŋgɔla,1
yɛ̀ɛ̀,2
sɔ́kɔ́ɗ,1
gbíá-kóò,1
be-ɗele-bɔnɛ,2
nyɛma.,1
Be-ɗele,4
Bartimee,1
Timee,1
haya-a.›,1
wi-ya-ti,2
wi-ya-ɗoŋ-aa,1
waya-mɛ,1
tua-kɔfi-sɔ̧,1
wi-duk-oi,1
mgbii-tua.›,2
taamɔ́-see-yiitoo,1
Zu-wi,1
wi-usi-heembea'i,2
Kɔ̧́ɔ̧́,1
ŋmà-wi,5
dɔɔ-kpoo-ɗafi-sɔ̧,1
Ɔmi'e,3
ko-gera-san,3
mɔɔ-nyɔŋ-mɔ,2
fui,3
Dáa-wan-bem,1
kɔɗi-nú,1
dak'i,1
‹Wan-usi-mɔ,2
ŋgɔ́n,1
Getsemane,1
Aba,3
gaɓa,1
nú-a'e,2
mbaɗ,2
Nazarɛt'i,1
Kó-de-tom'i,1
héé-mɔ,1
yiitoo.,1
báá-zu,1
tia,2
Alɛkzandrɛ,6
Rufus,2
siɗi-te,1
te-diŋa'i,2
yàá-gbin-tua,1
Eloi,2
lama,1
sabaktani.,1
Salomee,1
wese-ɗafi-mɔ,3
bu-ndɔmbɔ,2
wi-ya-oi-aa,1
Teofil,1
Elizabɛt,15
Gabriɛl,3
Nú-mɛ́,1
mɛ̀ɛ̀,2
kó-yar-ndɔra,1
Sɔnti-mɛ,1
nin'i,4
deako'i,1
Kirinius,1
pɛ́r-nàm,2
tua-zir-gɛnɛ,3
Gasi,1
wese-gɔn-bɔr,1
Simeɔŋ,5
Wi-ga̧-see,1
yuwar-kpasa-bíí,2
Anna,2
Fanuɛl,1
ɓu-mɔɔrɔ-ɗoŋ-taar-zua-naar,1
Sɔ̧.›,1
Abraham›,1
Jean'e,1
pɛfa-a,1
Heli,1
Matat,2
Mɛlki,2
Janai,1
Matatias,2
Nahum,1
Hɛsli,1
Nagai,1
Maat,1
Semein,1
Jozɛk,1
Joda,1
Joanam,1
Resa,1
Nɛri,1
Adi,1
Kosam,1
Ɛlmadam,1
Jorim,1
Jonam,1
Mɛlea,1
Mɛna,1
Jobɛd,1
Sala,2
Admin,1
Arni,1
Tara,1
Nakɔr,1
Seruk,1
Ragau,1
Falɛk,1
Kainam,2
Arfaksad,1
Matusala,1
Iarɛt,1
Maleleɛl,1
bara'e,1
‹Wan-nyina,1
Naaman,1
ŋmana-a,1
wi-mɔi̧,1
fara-ye-tua,1
wɛ́n,1
mɔɔ-gɔ-a,1
nɔ›,1
gɔn-a,1
seka,2
tofi,1
sɛna'nɛ́,2
wi-mam-mami,1
Mɔɔ-oi-tom,1
gbol,1
mbulumɔ,3
naŋ-tua'i,3
mútú-mútú,1
Nain,1
ko-gera'i,2
wi-gɔ-fio,1
kɔ-a,1
Fariziɛn'i,2
ko-de-ɗaŋmɔ,2
sede-gbo-nyamandoi,1
nyíŋá,1
Janɛ,1
Kuza,1
Suzanɛ,1
gɔmŋmaa.,1
taamɔ́-zaŋnu,1
ziamɔ,2
Pɛr-fio,1
tɛ̀-ɛ́ɛ́,1
Kɔ̧ɔ̧ɗɔɔwen,4
Gerasa,2
wi-ya-oi,1
mɛ̀ɛ́.,1
tibee,1
súm-súm,1
Mbóè,1
gír,1
woo,1
ɗik,2
zu-wa'e,1
ŋgoɓo-a-mɔ,3
‹Géé,1
tɔ̀kɔ̀rɔ̀,1
kpɔ̧i̧-gba̧a̧-nin'i,1
Marthe,15
ɛ̀n'am'i,1
‹Wiyɛ,2
ɗaŋ-sɔ̧-mukɛ̧,1
tua-wan'i,1
ɗoŋ-yiitoo,1
wa̧a̧-gu̧wɛ̧,1
fan'nɛ́,1
duk-er'nɛ,1
sósór,2
wi-kɛ̧-mɔ,1
desee.›,3
‹Mgbelewi,1
dam-a-nyɔnɔ,1
dùk-mɔ-dai,1
ŋgoɓo-sede,3
Laa-tom,1
gbaŋa-baa-kóò,3
laa-de-tom,2
tɔŋ-ya,1
‹Wan-tom,1
boko-be-de-tom,2
ɗɔr-ndai,1
ao-fuu,1
mɔ.›,1
ɗaŋmɔ.›,1
gba-toyo'i'e,1
d-,1
ɛ›,2
siti›,1
nyáfí,3
saa'i,1
Wan-tom'i,1
tɛnɛ.›,1
sɔ̧-tɛ-a,3
mbíí,1
yàké,1
wɔ'ɛ,1
kɔŋgɔli,2
yɔɔ-yɔyɛ,1
haya-tɛ.›,1
‹Wanmbɔi,1
‹Nyamandoi,2
gɔmŋmaa.›,2
ɓu-mɔɔrɔ.›,1
‹Bufu,1
ɓu-mɔɔrɔ-ɗoŋ-taar.›,1
wi-de-tom-ɔr-wi,1
dina,1
Lazar,19
wanmbɔi'i,2
mbutu,1
Wisan'i,1
Wanmbɔi'i,1
fara-bɔnɛ'ɛ.›,1
‹Moisɛ,1
nú-wa.›,1
Kà̧,1
‹See-am,1
wi-ɗafi-sɔ̧.,1
ti-bee,1
hi̧fi̧,4
zu'm.›,1
zú-mɔ̀,1
kpa.›,1
Wi-ba-garama,1
ɗaŋwi.›,1
wi-ba-garama'i,1
Zachee,4
dɔ̧-wi,1
Zɔka-a,1
yɔ̀á,1
é'ɛ,1
kɔya-lɔr'i,1
ɓu.›,1
Bɛtfage,1
tua-kɔfi-sɔ̧.›,1
zui'i,1
wi-duk-oi-dáa,1
Yɔramɔ'ɛ,1
mbɔl'a,1
ko-oi-aa,1
Wese-kura-ŋgɔn,1
Jakob.›,2
Gima'e,1
sakala-mɔ,2
gbur'nɛ́,1
wuli'nɛ́,1
mui̧-zu'nɛ́,1
zɛk'nɛ́,1
taar'e,1
ɓana'nɛ́,1
pi̧'ɛ,1
bɔra-tɔk,1
wee-gara,1
kafi'e,1
Kafɛ,2
ɛ́ɛ́.,2
dika-a,2
gbɛɛzu'i,1
Tɔr-te,1
yí-see-wa,1
duka-kpasa'i,3
Levi,1
tɛ̀-mɛ́,1
‹bíí,1
sedaako'e,5
zɔ̀k.,1
tɔ̧ŋɔ̧nyɔŋɔ̧,1
Simɔŋ-Pierre,4
Sefas,5
‹Ta›,1
Natanaɛl,5
kpáná-ta,1
Kpáná-ta,1
ɗú,2
wan-kɛ̧-nyɔŋmɔ.,1
walaŋ,1
wi-ɗɔr-ndai,1
tua-lumɔ,1
Déé,2
Nikodɛm,5
gítí-a,1
Ainɔŋ,1
wi-sedaako-wen,1
tiger-a'i,1
wi-zaŋnu,1
Sikar,1
Gɔna-yì,1
gbafor-yì,3
mɔɔ-ɗu-yì,1
yí-gbafor'i,1
kpáná-ɗu-yì,1
‹Oi,1
Wi-mɔi̧-nyɔnɔ,1
mɔi̧a-a.›,1
bɔnɛ-a,1
mɔɔ-oi-tɔm,1
Gasawi'i,1
hébreu'e,6
Bezata,1
Sɔsɔɔ'ɛ,1
kpasa'm'i,1
Juif'e,3
sedaako'i,3
wuli'nɛ,2
bé-fón,1
brɛt-fón,1
Tiberiad,1
murtɛ-wi,1
hoka'nɛ́,5
satan,1
wi-de-demɔ.,1
gbina-heembea,3
Grɛk,27
gbonɛ.›,1
ɔra'nɛ,1
bekete-er,1
yuwar-gɔna-kita,1
kuɓa-mbɔi,1
‹Fara,1
Abraham.,1
iŋa-a,1
boma-yí'ɛ,2
boma-yí,7
sap'i,1
Siloe.,1
Siloe.›,1
yí-mɛ'ɛ,1
Wi-pɛm-ɓoramɔ,1
tom-daia-sami,1
dùk-sami,1
lem-le-lem,1
wi-ɓar-wa,1
‹Mi'e,1
Marii'i,1
yò,1
Wiyɛ,1
Be-dan,2
Nyɛi̧a,1
bu̧i-nya-wa,1
Bu̧i-nya-mɛ,1
wi-boma-yí'ɛ,1
Pɛsi'i,1
Rɔm,19
Sa̧a̧-fara,1
mui̧-zu-wi,1
kpi̧i̧i̧,1
kàsì,1
wèsé,1
Boko-be,1
Galilee'e,1
heembea'e,2
Esaii'i,1
mɔɔ-tur-tɛ,2
guntir-a'i,1
hɛnɛ,1
Wan'i›,1
i›,1
yí-kpoo,2
Há̧á̧,1
Juif'i,2
Gbaa-er-nyak-dɔ̧ɔ̧,2
gbaa-er-nyak-dɔ̧ɔ̧,2
ɗafa'nɛ́,5
ɛ̀nɛ̀-wi,3
há̧á̧,1
wi-usi-kpasawen,1
‹Dekpaa,2
tikiɗi'i,1
desee'i,1
duu,1
dogari,5
wèé-kan,1
Nazarɛt.,1
Tɔ̧a̧-a̧,1
Malkus,1
Ha̧n,4
Kaif'i,1
Dèè,1
ko-pɛm-nú,1
boko-be-pɛm,1
bék,1
ta-oi-mɔ,3
gaiamɔ,1
Gabata,1
latin,1
grɛk,3
yɔr'e,1
Juif.›,1
laa-pi̧-nɛ̀-ɗɔɔ,1
gbɛa.,1
Kleopas,1
tè,1
wɔ̀r-wà,1
yínɛ́,1
Jesu'i,2
sedaako-a,3
laa-kar-fio,3
kara-a,3
ngaiwi,1
wan-pɛm-fɔ,1
Rabuni,1
ŋgaiwi'e,1
alat'i,1
Wan.,1
bekete-er-am,1
bekete-er-mɛ,1
ɔm-am,1
káfɛ́,4
bɛr-tua-mɛ-ŋgɔn,5
sede-ɗaŋmɔ,1
‹Hakɛldama›,1
‹fɔ-tɔk›,1
gɛ̧ɛ̧-tua,1
oi-aa.›,1
Barsabas,2
Justus,3
Matias,2
Part,1
Kapados,2
Pɔnt,3
Azii,20
Frigii,3
Pamfilii,5
kpasi.›,1
bɔnɛ-fio,2
Ɔmi'i,2
Kara-wi,1
Abraham'e,4
bezaŋ-mɛ.›,1
mboo-zu,2
mɔɔ-kifi'i,1
zu-a.›,1
Pɔns,2
mɔɔ-de-san,1
Siprɛ,8
Barnabas,38
Ananias,12
Karkór,1
ɓàá,2
mɔɔ-gɔ-wa,1
pɛ́r-bíí,1
wen-duka-kpasa,2
wi-zɔk-tua,1
gbɛ́ɛ́,5
Teudas,2
tom-tɔ̧ɔ̧-wen,2
see-ɛɛ,1
Etienne,16
Prɔkɔr,1
Nikanɔr,1
Timɔŋ,1
Parmenas,1
Nikola,1
Antiok,21
Alɛkzandrii,3
fara-yor-sɛnɛ,1
naar.›,1
ɓu-mɔɔrɔ-ɗoŋ-yiitoo-zua-mɔɔrɔ,1
Emɔr,1
yɔkɔi,1
kas'a,1
mboyɛɛ'ɛ,1
o›,1
Mɔlɔk,1
Refan,1
‹Yiwese,1
gboŋgoe-e-ɗɔɔ,1
yinɛ'ɛ,2
ndàrà-nú-wa,1
fééé,1
ndɛna,1
Kandas,1
Kpàná,2
gbama-yari-nɔ̀,11
sara'e,1
Tana,1
Tars,5
sá̧á̧-bíí,2
boi-tom,1
Yàá-usi-bɔnɛ,1
Damas'e,1
Juif-tɔ̧-nú-grɛk,1
Lida,4
Enee,2
mgbaɓala,1
Tabita,2
Dɔrkas,3
ko-de-demɔ,1
kúr.,1
wi-gbɛ̧-ndàrá,3
Kɔrnɛi,9
nyɔ̀ŋ,1
Ó,1
‹Kɔrnɛi,1
tɔp.›,1
nin-a.›,1
‹Pierre,1
nyɔ̀ŋ.›,1
‹Ndó-ndó-ndó,1
sà,1
‹Jean,1
